date,feature_index,NO2
2020-08-08 00:00:00+00:00,0,4.400360376166645e-05
2020-08-13 00:00:00+00:00,0,1.6278138446068624e-05
2020-09-12 00:00:00+00:00,0,2.2501833882415667e-05
2020-09-08 00:00:00+00:00,0,3.5570481486502104e-05
2020-09-14 00:00:00+00:00,0,1.633304191273055e-05
2020-09-13 00:00:00+00:00,0,3.030450716323685e-05
2020-09-07 00:00:00+00:00,0,2.4223703803727403e-05
2020-09-10 00:00:00+00:00,0,2.7170401153853163e-05
2020-09-11 00:00:00+00:00,0,6.810461854911409e-06
2020-09-09 00:00:00+00:00,0,2.795830823743017e-05
2020-10-28 00:00:00+00:00,0,2.5138262571999803e-05
2020-10-25 00:00:00+00:00,0,3.774892229557736e-05
2020-10-31 00:00:00+00:00,0,5.0359582019154914e-05
2020-10-30 00:00:00+00:00,0,6.297024174273247e-05
2020-10-27 00:00:00+00:00,0,7.558090146631002e-05
2020-10-26 00:00:00+00:00,0,6.092267722124234e-05
2020-11-01 00:00:00+00:00,0,3.310144893475808e-05
2020-10-29 00:00:00+00:00,0,3.371025286469376e-05
2020-12-07 00:00:00+00:00,0,3.431905679462943e-05
2020-12-06 00:00:00+00:00,0,3.492786072456511e-05
2020-12-11 00:00:00+00:00,0,3.553666465450078e-05
2020-12-10 00:00:00+00:00,0,3.614546858443646e-05
2020-12-04 00:00:00+00:00,0,3.675427251437213e-05
2020-12-08 00:00:00+00:00,0,3.736307644430781e-05
2020-12-09 00:00:00+00:00,0,3.797188037424348e-05
2020-12-05 00:00:00+00:00,0,3.858068430417916e-05
2021-01-13 00:00:00+00:00,0,3.918948823411484e-05
2021-01-15 00:00:00+00:00,0,3.9798292164050515e-05
2021-01-18 00:00:00+00:00,0,4.040709609398619e-05
2021-01-14 00:00:00+00:00,0,4.1015900023921865e-05
2021-01-17 00:00:00+00:00,0,4.162470395385754e-05
2021-01-20 00:00:00+00:00,0,4.2233507883793216e-05
2021-01-16 00:00:00+00:00,0,4.284231181372889e-05
2021-01-19 00:00:00+00:00,0,4.3451115743664566e-05
2021-05-18 00:00:00+00:00,0,4.405991967360024e-05
2021-05-20 00:00:00+00:00,0,4.0327206079382456e-05
2021-05-16 00:00:00+00:00,0,3.6594492485164665e-05
2021-05-17 00:00:00+00:00,0,3.286177889094688e-05
