mean,std,var,skew,kurtosis,rms,zcr,energy_mean,energy_std,amplitude_range,spec_centroid_mean,spec_centroid_std,spec_bandwidth_mean,spec_bandwidth_std,spec_contrast_mean,spec_contrast_std,spec_rolloff_mean,spec_rolloff_std,spec_flatness_mean,spec_flatness_std,chroma_mean,chroma_std,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,duration,tempo,onset_rate,autocorr_lag,envelope_mean,envelope_std,label
-4.4527053e-05,0.10116628,0.010234616,1.8793332276608765,24.736472184936908,0.101166286,0.020855842752659573,0.010234617,0.050107114,1.6525574,373.0114789465817,561.5708461562642,490.19422698690755,712.5539555543688,18.347968392011644,5.3300152337305535,716.0073138297872,1163.7119877416387,0.672488,0.46691644,0.13032088,0.25729343,-409.0709,43.310062,2.9086118,0.028497007,-7.6345305,171.29642,62.666134,20.534805,8.354193,15.553543,3.0,187.5,0.7879933,1,0.7879933,2.4351125,Buka
-0.00025262134,0.1063059,0.011300944,1.7381090710592926,28.73659042989202,0.10630619,0.015360081449468085,0.011301006,0.05974031,1.7712402,289.01202381302005,542.6017077596144,348.66952912080745,631.6535805726373,17.02526096799468,4.3032322015052635,555.0199468085107,1101.024745012595,0.7582972,0.42473063,0.09574881,0.23132448,-438.4931,32.905476,-1.042886,0.565092,-5.007304,166.61098,59.109673,15.353316,8.218342,12.661262,3.0,267.85714285714283,0.6391147,1,0.6391147,2.5057044,Buka
-0.00013820967,0.123643465,0.015287707,1.871114314528856,13.175061196183604,0.12364354,0.029883851396276594,0.015287725,0.053448126,1.5726318,657.6778810216341,570.2563933697821,899.4139054908954,741.1970609947721,17.61808935518329,8.248582809525931,1385.8876329787233,1385.0538627640542,0.37524536,0.4812322,0.27095807,0.32257357,-335.31183,81.838,2.605948,13.859257,-6.2664313,197.67975,65.75061,21.305819,19.275808,15.132863,3.0,110.29411764705883,1.028462,1,1.028462,2.177969,Buka
-8.082453e-05,0.11117442,0.012359751,1.4603833505085828,17.57391790287737,0.11117444,0.025530875997340427,0.012359756,0.050485782,1.8414917,454.59494880052097,561.086028629877,619.3002634611556,713.9999222742262,16.310262747002383,6.6595861421558435,821.4760638297872,1180.1288217449387,0.5450791,0.4954723,0.18372177,0.29162353,-393.09296,61.759712,7.504175,4.6997404,-11.104957,177.37993,69.02737,20.184956,17.890343,20.970211,3.0,156.25,0.748566,1,0.748566,1.8886113,Buka
-5.6934994e-05,0.101240665,0.010249672,0.5069295270592498,18.7089500455013,0.10124069,0.02897481715425532,0.010249676,0.043347627,1.8194885,450.6681711210444,556.0528757700464,637.1113363147977,759.0171048216108,16.056263466144333,6.366875238633498,852.7260638297872,1236.3796032623761,0.5554175,0.4947017,0.21355982,0.30641907,-401.40042,60.390873,6.426306,3.880386,-0.5178653,180.57103,70.54112,17.714752,19.201958,10.924364,3.0,133.92857142857142,0.78942937,1,0.78942937,1.7758417,Buka
-8.159383e-05,0.11142834,0.012416276,1.8743369075616112,15.537219534068182,0.11142837,0.022305103058510637,0.012416283,0.047495317,1.6946106,424.7289328492655,587.9430658158653,603.2213122472594,746.9523989200329,16.427551434104767,6.479634515033208,803.7732712765958,1395.7032175245024,0.5556611,0.49447694,0.19460598,0.29987144,-409.6419,64.696365,8.282628,6.4393864,-1.4142613,188.56354,76.03756,23.086792,15.382075,14.800593,3.0,125.0,0.8418891,1,0.8418891,2.3301957,Buka
-5.166753e-05,0.10412643,0.010842314,1.7448979860751348,17.703107914218705,0.104126446,0.0384028008643617,0.010842317,0.044506654,1.7069092,643.4281280231766,624.8194793050953,891.059073719962,806.0776588993882,19.72588383619134,6.1721076253783265,1154.9202127659576,1263.1624148752255,0.44269362,0.4903644,0.26232773,0.32775953,-377.09137,69.26168,5.176646,5.6788783,1.8527874,163.36363,63.075512,24.530632,15.144962,14.055669,3.0,125.0,0.7323658,1,0.7323658,1.4345957,Buka
-4.2197546e-05,0.07152532,0.0051158713,2.7514467662116275,36.864529507680324,0.07152533,0.0182378241356383,0.0051158722,0.031230524,1.5583496,320.80838830465433,467.3798533967468,457.9365458398652,652.066044202188,18.22113866718284,4.458514473866937,522.5232712765958,848.1579172781599,0.66091883,0.47199017,0.14812228,0.275005,-457.16812,46.312008,4.0263166,2.5536108,-3.7367606,162.12718,65.13861,17.556414,13.458869,13.603392,3.0,267.85714285714283,0.5514923,1,0.5514923,1.5584178,Buka
-2.957344e-05,0.068349,0.0046715853,3.1732886679819385,39.97608938916314,0.068349004,0.01900660738031915,0.0046715867,0.029840555,1.4368591,322.35007951119945,518.5364158254912,471.7938565508174,733.8648425294508,17.141508857317035,5.46886452138565,563.3311170212766,1097.2371912484823,0.69336164,0.45910695,0.13329361,0.26801893,-489.4691,42.631493,6.4208136,-0.99372375,-2.4372787,172.2491,64.839615,20.820354,11.052654,10.236633,3.0,156.25,0.63294595,1,0.63294595,1.9658872,Buka
-6.882922e-05,0.08648345,0.007479387,2.8092588078839875,32.17162873369153,0.08648348,0.020850648271276594,0.0074793915,0.042136095,1.5973511,341.5186339147638,525.5153276567539,479.9688159111428,705.2566607645625,17.728750851665467,5.058079152326637,643.4507978723404,1162.411841875478,0.6618218,0.47080687,0.16084127,0.28623515,-449.54306,48.6926,5.165485,3.1911576,-4.6121616,173.61334,69.81052,19.344654,10.958489,14.607263,3.0,208.33333333333334,0.5364385,1,0.5364385,1.4187951,Buka
-5.1460902e-05,0.07380645,0.0054473924,2.767754596415146,36.68933129342129,0.073806465,0.026413937832446808,0.005447394,0.03309846,1.5448914,422.15968297464985,587.1136706167138,589.058059276618,745.6124503202199,16.945162025349063,5.223801240262118,802.3603723404256,1302.4793540098067,0.5888235,0.4883793,0.21038629,0.3087523,-442.6735,54.31109,9.004212,8.068281,-3.0731514,181.87674,66.62596,19.833805,19.331137,15.619966,3.0,208.33333333333334,0.76927966,1,0.76927966,2.3044865,Buka
-5.404663e-05,0.10005484,0.010010971,1.0559039742282057,22.32694038468359,0.100054845,0.02315699800531915,0.010010973,0.04647014,1.678894,443.78794174505197,537.0699257965174,623.6369340912481,697.1326809895135,18.04291757393264,5.538518600040712,797.5398936170212,1094.4827164206263,0.5444608,0.49612296,0.1952714,0.29874992,-401.1633,61.417507,5.059558,3.5769372,0.026796382,168.87816,68.15979,21.519157,17.000788,13.473395,3.0,144.23076923076923,0.8756279,1,0.8756279,2.6842132,Buka
-0.00010193571,0.09293796,0.008637465,2.3010322344331473,27.139985482545775,0.09293802,0.023593334441489363,0.008637476,0.044458754,1.5991821,410.59791434641915,485.4996307995348,611.9757052629998,713.3934491499646,18.164233998382716,5.134174122194599,764.3783244680851,1030.257409857237,0.5548037,0.4953773,0.1961671,0.30373472,-420.92545,60.369587,10.608562,7.880078,-4.7777767,158.37605,69.26244,20.73134,14.40532,17.220861,3.0,156.25,0.8276789,1,0.8276789,2.0999775,Buka
-4.4035594e-05,0.06920949,0.004789954,2.8325157514359605,34.98060083682845,0.06920951,0.016128864694148936,0.004789956,0.028538639,1.4579468,263.92679479496854,478.4600572772789,337.4036535820157,575.6391825894144,16.913216879495607,4.456263880666942,430.76795212765956,881.7310921146674,0.7358006,0.43898913,0.08082951,0.20829615,-489.2146,37.579403,2.3953328,-0.41300783,-6.8160253,153.67473,63.188576,18.921753,7.91806,17.279337,3.0,170.45454545454547,0.6318314,1,0.6318314,2.0374477,Buka
-0.00014475631,0.13676617,0.018704982,1.2711247782724169,9.152701096202378,0.13676624,0.0383560505319149,0.018705003,0.05347624,1.643219,701.5979786740401,605.6716835457012,1025.8361553846871,745.1952397616219,19.377312652080764,8.409387918727063,1152.2606382978724,1301.783692369285,0.314229,0.45845854,0.25041184,0.3149931,-317.51834,90.17076,18.220377,4.586305,-6.969845,165.29137,64.09998,27.00553,19.619562,16.304209,3.0,75.0,0.99197686,1,0.99197686,1.6614656,Buka
-4.6787263e-05,0.09935885,0.009872181,1.8642875303835078,23.424236956152445,0.09935886,0.01977019614361702,0.009872182,0.046995178,1.5809631,384.31388201197143,565.2868408806536,567.817051663538,810.1104751678953,18.579456711720418,5.752698935497765,684.9235372340426,1191.9547363526372,0.6623439,0.47007358,0.13746254,0.26750684,-433.2183,43.169353,12.350822,-1.1356292,-4.7559223,163.1555,61.026836,26.462397,10.064646,12.2632675,3.0,125.0,0.58957446,1,0.58957446,1.8699033,Buka
-0.00014874268,0.10257997,0.0105226515,1.3089405071127942,14.118465137572441,0.10258008,0.030465633311170214,0.010522673,0.038286235,1.5196533,571.5326800486818,643.5482221792676,766.128430008617,820.269936572123,18.159598884865254,6.452858111264784,1096.8251329787233,1388.888009664306,0.5252614,0.49545875,0.19699034,0.29609025,-389.2425,60.744225,7.8610406,-1.9528711,-7.9255977,190.08815,64.405624,23.107347,8.08281,12.539098,3.0,89.28571428571429,0.75239426,1,0.75239426,2.2832592,Buka
-6.649844e-05,0.10101653,0.0102043385,2.4799970958759032,25.625976819043238,0.10101655,0.0169184258643617,0.010204344,0.050884303,1.58844,360.8847988036947,523.5119094346522,536.6160755026957,761.1568641688533,19.95440211814455,5.027147161564652,662.5664893617021,1055.3972669605294,0.66110945,0.471726,0.13794392,0.26362544,-429.98544,45.201805,7.0278893,0.9877798,-2.6801488,165.11845,63.656555,15.621285,10.530393,12.037192,3.0,156.25,0.7730581,1,0.7730581,2.5000026,Buka
-8.2288105e-05,0.09947675,0.009895624,2.2640170576024947,24.338169081284136,0.09947678,0.019058552194148936,0.009895629,0.0480516,1.6377563,363.8934264086891,501.2518169185594,540.0856971605006,730.0008330084798,18.66508724192607,4.985898913708675,663.1482712765958,1025.1749354475803,0.63994354,0.47831804,0.15445206,0.28288284,-429.16858,47.816612,9.217228,1.9298177,-4.023,159.58864,64.76864,18.55125,9.320223,12.219035,3.0,144.23076923076923,0.7758493,1,0.7758493,2.2746782,Buka
-8.271662e-05,0.103640944,0.010741445,2.10479699550583,21.49971342303239,0.10364097,0.0198481133643617,0.010741451,0.04884622,1.6130981,379.4776025095975,530.746561443501,551.4482475378743,742.949745697993,17.1848136747937,5.5201216949860745,707.9454787234042,1101.8690312996084,0.6296485,0.48086315,0.15679888,0.28333342,-421.9665,51.15072,6.670956,1.5238725,-2.1388032,172.1411,68.11186,13.925897,9.229959,10.43495,3.0,125.0,0.8222015,1,0.8222015,2.510126,Buka
-4.751587e-05,0.08870651,0.007868844,2.4936388816648645,31.762955604346157,0.08870651,0.014653631981382979,0.007868845,0.044002667,1.6720276,280.7442674432374,482.5950135585417,401.8854985721902,673.323947780204,18.09103410502349,4.286520973942051,522.6063829787234,995.4473667281525,0.7250096,0.4447373,0.117826425,0.2546635,-452.4498,37.335377,5.805917,1.9705765,-4.1720963,158.2053,62.374973,14.008684,9.942619,13.225291,3.0,208.33333333333334,0.7283635,1,0.7283635,2.4555602,Buka
-5.2693686e-05,0.08732412,0.0076255016,1.8544322462382457,31.7002844942317,0.087324135,0.0170171210106383,0.0076255044,0.042621687,1.6755371,335.20852254849933,640.8672347339555,403.9126164633918,726.3142891671681,15.589609534774876,4.9260559673436335,641.3730053191489,1294.442988657792,0.76134425,0.41985616,0.10165913,0.23757619,-466.71036,28.503677,3.4773254,-0.0019401236,-7.451611,171.19255,52.343044,13.983136,8.266464,15.919623,3.0,208.33333333333334,0.5616958,1,0.5616958,1.7862595,Buka
-4.9590428e-05,0.08860868,0.007851499,2.325669079363027,29.459453242065955,0.0886087,0.019063746675531915,0.007851501,0.0422321,1.739624,371.4168062966207,564.3045192771099,522.8605173089398,747.8560463649284,16.484086751724416,5.4535096861436365,669.4647606382979,1150.23911697812,0.66221035,0.4702494,0.14092591,0.27219754,-445.56506,44.395226,6.897653,0.7292077,-3.326098,164.84569,63.021294,17.95171,9.730058,11.496324,3.0,117.1875,0.73426616,1,0.73426616,2.3069406,Buka
-6.442515e-05,0.11382132,0.012955293,-0.34805859733828254,21.560303265464068,0.11382134,0.026632106050531915,0.012955298,0.058928147,1.9881897,456.1622602292566,620.768483999045,597.5848546410892,768.2206868706912,17.355923836336075,5.935664216900352,899.6010638297872,1367.498994457626,0.6003276,0.48532635,0.15884976,0.27787158,-407.2387,53.73044,5.5778575,0.28047675,-5.32389,169.55592,68.362144,18.073015,8.706948,11.650695,3.0,89.28571428571429,0.8351341,1,0.8351341,2.659988,Buka
-9.493955e-05,0.11669954,0.013618783,0.9949026937311096,18.92032809933671,0.116699584,0.02608149102393617,0.013618792,0.05781025,1.9853821,463.0622887606104,544.2426598515506,650.3855219114391,721.5435288457231,18.106192434736325,6.158697917760281,855.8011968085107,1146.0415334126183,0.5021109,0.49791247,0.22049133,0.3194064,-395.4282,73.75679,10.094282,4.0224423,-4.7114525,172.95477,80.16158,23.303556,11.314728,14.65282,3.0,144.23076923076923,0.87366617,1,0.87366617,1.9975901,Buka
-3.7029902e-05,0.079376176,0.006300578,2.571614560636231,38.530974675650455,0.07937619,0.015915890957446808,0.0063005798,0.03909243,1.9585571,322.9604927805124,557.0180639242254,446.00955806957637,757.1467477802147,16.62710348912792,4.98610636935844,679.7706117021277,1269.0794228095529,0.7359796,0.4386364,0.11940147,0.25160074,-467.93094,33.11653,4.889799,1.118446,-4.1575193,173.16188,55.519505,15.737543,9.351341,13.041886,3.0,208.33333333333334,0.674916,1,0.674916,2.4832041,Buka
-1.9464493e-05,0.05205286,0.0027095,3.5295418217437753,54.78206880514688,0.052052863,0.014456241688829786,0.0027095007,0.02120326,1.5030823,267.41192700622884,489.1532800183223,365.4983725281647,652.3594563260478,15.791973628288703,4.405891465533479,482.2972074468085,960.3495754956983,0.7568119,0.4272879,0.09225499,0.22236206,-510.9366,32.417686,5.1259108,-1.2751832,-4.4893193,152.39499,57.358448,17.65092,10.331674,14.552114,3.0,208.33333333333334,0.6228945,1,0.6228945,2.1980474,Buka
-3.2536187e-05,0.07616723,0.0058014477,2.3339547663754896,41.33190936818435,0.07616725,0.01924555352393617,0.0058014495,0.0373984,1.7303467,321.26665140204716,539.5644605083046,427.52086474782186,701.8270472288165,18.562278091169148,4.698157443166954,566.904920212766,1075.9900220976265,0.72514194,0.4445205,0.103543915,0.22905427,-461.67834,36.908703,4.369714,-4.569728,-6.632105,160.5707,60.246124,17.184805,10.177113,17.29259,3.0,170.45454545454547,0.48447767,1,0.48447767,1.7454087,Buka
-3.963407e-05,0.07788817,0.0060665663,1.0004382713037636,31.119847897977557,0.07788818,0.017915766289893616,0.006066569,0.03375726,1.8139648,336.1285787517534,533.1545724802827,461.3860091027609,672.5854155326972,13.991797869886264,6.3757517299419915,604.0558510638298,1115.3221557064346,0.66235065,0.4700829,0.12880582,0.25764176,-453.96036,48.1962,6.863702,-0.44387883,-5.813845,161.95665,68.79029,17.952023,12.27804,15.319046,3.0,110.29411764705883,0.6803807,1,0.6803807,1.9953593,Buka
-2.2953034e-05,0.08715192,0.007595457,1.8480091589383087,46.056741899973936,0.08715192,0.014331574135638297,0.0075954576,0.051432595,1.9293518,269.0788935191914,532.5315369059018,367.2949790636949,690.3730325344037,16.83937643592782,4.177688644528781,522.1077127659574,1184.8629988656096,0.7684482,0.41899586,0.08463323,0.21330437,-462.0494,30.666351,6.266925,-1.3084604,-3.2656922,142.22192,56.685642,17.261627,9.242509,11.051569,3.0,234.375,0.5453694,1,0.5453694,1.7204329,Buka
-4.9120586e-05,0.11232624,0.012617185,1.6415137261568888,15.263057388304636,0.11232626,0.02559320977393617,0.012617188,0.047805753,1.6181335,468.6458082067687,590.0629281308755,626.057805851818,722.2462421321064,19.328396491039207,6.380105699300107,860.9541223404256,1222.527103944238,0.55637944,0.49370354,0.16701344,0.28531125,-402.95163,61.578957,6.3853,-1.4468466,-12.400229,189.08107,69.93426,22.168095,8.248954,19.557323,3.0,93.75,0.68603605,1,0.68603605,1.9575593,Buka
-1.5618642e-05,0.058678538,0.0034431708,1.4493667077597203,53.44854621457759,0.058678545,0.013619930186170214,0.0034431717,0.025985183,1.9100952,240.0827299677404,489.28223351129554,327.5794104305825,620.0368946505188,11.70292900696309,5.9388070166379245,443.65026595744683,1013.1002991807188,0.76823264,0.41936958,0.101773016,0.23442173,-516.7441,33.183846,5.9592037,0.037229415,-4.752449,159.9613,61.80429,18.215147,9.895049,15.808508,3.0,234.375,0.6004183,1,0.6004183,2.0567625,Buka
-1.3492584e-05,0.049548935,0.002455097,3.286732239888649,53.6773111444182,0.049548935,0.014352352061170214,0.0024550972,0.019265724,1.7947388,268.9960058159173,501.59714278121106,360.7194084023968,649.4869520477623,16.021200686903956,4.311818664714886,510.2227393617021,1055.3798866204472,0.7570067,0.42695606,0.093679085,0.2250463,-521.11584,32.7918,4.2198195,-0.9896299,-5.1872683,165.6325,58.550106,11.767775,10.523397,14.563438,3.0,234.375,0.53345466,1,0.53345466,1.8490199,Buka
-4.1607538e-05,0.080979034,0.0065576043,2.1123002112551914,29.879918457768703,0.08097906,0.018606632313829786,0.006557607,0.035659395,1.7388916,346.62829885722124,542.0551807272378,475.76936580662533,700.826265439183,17.476024358187296,4.94693834077419,631.8151595744681,1114.3605863673768,0.67255294,0.46683478,0.13315004,0.2608994,-457.88187,45.238026,8.728335,0.20033434,-6.7724075,161.73764,66.50394,21.623177,12.07047,16.240482,3.0,110.29411764705883,0.7108858,1,0.7108858,2.2997403,Buka
-2.8811774e-05,0.052152254,0.0027198575,3.627313394769419,47.97637146031257,0.052152265,0.021458402593085107,0.002719859,0.019885432,1.4641724,369.6665797413116,573.4613750054324,487.5800276404349,719.6784180457678,15.354066762241663,5.0711327127548795,677.1941489361702,1165.0311084898162,0.67369217,0.4652497,0.14299084,0.2695637,-494.19714,43.137672,4.9779677,2.2340844,-6.8801427,173.1666,63.454605,18.543787,13.065634,16.85828,3.0,170.45454545454547,0.6809387,1,0.6809387,1.866445,Buka
-7.168834e-05,0.09679861,0.009369972,1.7048012513002104,27.6487446241075,0.09679865,0.0283930352393617,0.009369979,0.048650462,1.7826843,504.9520283205572,567.6968222603894,722.0935849763277,764.984020271121,19.013159426483625,6.332723568923421,909.3251329787234,1191.941024951772,0.50280803,0.4972379,0.19279307,0.29081675,-384.34705,67.25649,9.475998,5.375554,-6.8533015,152.41129,69.85477,22.165104,14.101954,14.71738,3.0,125.0,0.8533933,1,0.8533933,2.003921,Buka
-1.48658755e-05,0.057156112,0.0032668211,3.010102361544548,48.79823730002714,0.057156116,0.012253781582446808,0.0032668216,0.0236405,1.5421753,224.46847414162696,455.01420408216455,308.4958403997473,587.037738351104,14.38511074199634,4.857499808187368,447.1409574468085,990.6178853583768,0.7780948,0.4137562,0.102030925,0.2405687,-548.3623,31.394667,5.3164415,1.5796796,-5.8191595,168.35298,59.70066,16.79835,11.184968,16.922646,3.0,234.375,0.6098168,1,0.6098168,2.135334,Buka
-0.00012678909,0.14810404,0.02193481,0.9007641256995197,10.072565955459599,0.1481041,0.032262923869680854,0.021934824,0.06613415,1.7668152,583.9588751996126,548.0740256320048,860.8851561353953,775.7015122625322,19.337570373366187,7.2434347376941695,1020.4454787234042,1159.8995303393965,0.42789906,0.49241966,0.19231552,0.28714842,-344.93768,79.13688,9.332537,4.4608355,-4.9536347,188.08026,70.74833,23.442846,15.119467,22.449982,3.0,104.16666666666667,0.9051364,1,0.9051364,1.9283861,Buka
-0.000112065,0.13462839,0.018124804,1.2542522016533173,15.600462675823382,0.13462844,0.02429458942819149,0.018124817,0.06935852,1.7421875,419.70930974286586,459.1672637109397,626.7497430224208,646.4523701021213,18.966682430018786,5.95396064953383,670.0465425531914,868.6010629706622,0.48014125,0.49820527,0.23537926,0.32119483,-367.854,75.84555,10.23198,8.636067,-3.4499876,158.67778,76.70849,23.505896,21.127783,15.963261,3.0,187.5,0.8626051,1,0.8626051,1.9663146,Buka
-0.00012277349,0.1733057,0.030034868,1.1067096743171199,8.400955294959042,0.17330576,0.03158244680851064,0.030034887,0.08174303,1.9812317,534.8554603057834,514.0084706198895,803.8718442544719,724.1907174996549,17.875583599486685,8.741501172184377,848.6535904255319,1043.9663815579563,0.39657137,0.4863638,0.22470407,0.3148399,-337.5993,90.26602,17.363714,10.586657,-9.607602,171.1251,78.51863,28.515951,14.563181,17.094465,3.0,93.75,1.0087416,1,1.0087416,2.31504,Buka
-9.690984e-05,0.13564794,0.018400362,1.7493294209403556,15.538719528667556,0.13564797,0.024954288563829786,0.018400371,0.07025859,1.8995972,440.67679986145725,537.8423033390078,653.1379707689786,761.0041935953948,16.853904051575043,7.342667494952196,759.2253989361702,1134.784807914747,0.5234674,0.49730107,0.21472989,0.3086264,-397.43027,75.19657,12.103293,2.6869316,-5.520739,187.3148,84.775665,24.449081,12.550907,13.776855,3.0,156.25,0.9158015,1,0.9158015,2.2847207,Buka
-2.0914078e-05,0.073534384,0.005407306,2.445334966398313,39.0806461922002,0.07353439,0.011713555518617021,0.005407307,0.03394757,1.7246399,275.1357799838401,566.7393346131427,341.7323598991281,643.0063201014282,13.618410599158626,5.020942714659609,539.7273936170212,1170.4316574586935,0.76867646,0.41856885,0.08238755,0.20816438,-486.70288,28.047186,7.139186,7.735423,-6.232359,136.33717,53.47063,15.19507,16.243492,12.977325,3.0,144.23076923076923,0.5189837,1,0.5189837,2.0262382,Tutup
-2.8662364e-05,0.09345494,0.008733827,1.9836543265680033,28.158048889783977,0.09345496,0.013282288896276596,0.008733829,0.045821182,1.7223206,258.7866881791414,457.4892387483047,360.53041204866815,596.0205755968251,16.25638676765828,5.537364153474127,461.9348404255319,959.9871471184155,0.7144394,0.4498863,0.082660176,0.2114761,-443.3598,39.51813,9.237922,2.5577314,-6.678873,125.73815,64.68333,16.509901,6.8164167,12.771853,3.0,110.29411764705883,0.58026326,1,0.58026326,2.2805488,Tutup
-2.4112065e-05,0.0825458,0.0068138097,2.608247928840905,43.47627347006413,0.08254581,0.009453956117021276,0.00681381,0.04489346,1.6844482,208.3514665477022,520.3338564334871,265.3200071863382,602.6079305697608,16.5040156197205,4.132589926946191,412.15093085106383,1094.9554563984811,0.8319981,0.37112623,0.059973467,0.1850491,-490.01,19.895739,6.413369,1.7396773,-4.748862,137.7083,45.912518,14.501602,5.202703,12.112739,3.0,312.5,0.39068738,1,0.39068738,1.6957014,Tutup
-3.1225205e-05,0.08293903,0.006878882,2.1603217780229826,34.457513314084686,0.082939036,0.013084898603723404,0.006878884,0.040217906,1.7241211,287.3887449345369,544.6220677103819,384.0506269210461,659.9160747504118,15.657799470371298,4.827249286520145,545.5452127659574,1142.8876284512735,0.73684686,0.43729788,0.089589424,0.21641542,-446.53018,33.424786,8.457876,4.270895,-5.1381483,132.2043,57.67562,16.597286,9.31398,11.262583,3.0,117.1875,0.6652844,1,0.6652844,2.6454346,Tutup
-1.8419265e-05,0.08075196,0.006520879,3.1119968626765946,48.14764025101721,0.08075197,0.01139149767287234,0.0065208804,0.045308203,1.7052002,234.4913212589407,565.8289568602561,283.3368733651037,619.2297940049446,14.664631797269031,4.583087730346395,472.2406914893617,1154.424378758981,0.8217163,0.3795987,0.06245793,0.18876898,-481.7814,20.650034,5.286188,3.4442513,-5.501499,130.04797,46.44599,12.038857,8.6205635,12.919486,3.0,234.375,0.47554693,1,0.47554693,2.0131571,Tutup
-2.7559281e-05,0.0919517,0.008455114,2.527006734133354,30.888433464848298,0.091951706,0.01383290392287234,0.008455116,0.046554968,1.550354,298.9914416920422,571.3778565444154,382.50457645765493,670.2068606967979,17.12674828587476,4.9871507876709575,587.1010638297872,1185.5709839654517,0.7472976,0.43165976,0.09796537,0.23023914,-465.19382,31.111895,7.006604,5.8288355,-7.868757,145.7489,55.273956,13.305284,11.111918,15.426109,3.0,133.92857142857142,0.51392,1,0.51392,1.8854007,Tutup
-2.5447209e-05,0.08807732,0.0077576144,2.528980992781845,32.90944481258837,0.08807733,0.012960231050531915,0.0077576153,0.044193465,1.6535034,261.43351933501,523.0279195837896,352.4181363784957,637.4754471771275,19.26031424502008,4.408685323515556,469.49800531914894,1040.3159614936103,0.7581313,0.42517698,0.07582694,0.20639336,-465.4902,30.461605,8.553154,4.816074,-6.9722123,131.49352,55.91667,16.872707,10.480893,14.444486,3.0,133.92857142857142,0.53317726,1,0.53317726,2.0712605,Tutup
-2.139473e-05,0.07877518,0.0062055294,2.950186977416762,53.70261576368608,0.07877519,0.010518824800531915,0.0062055304,0.045640796,1.6492615,223.2434636718978,562.7388878085724,253.37290159715315,573.845707475156,18.341163070381292,3.3787362047236393,427.2772606382979,1085.091719291573,0.8323857,0.37023154,0.067743614,0.19805878,-461.10843,19.260489,3.6490283,3.4031057,-3.9898295,125.515656,45.220493,9.221384,9.36524,11.682556,3.0,267.85714285714283,0.4094593,1,0.4094593,1.7998979,Tutup
-2.4819692e-05,0.07199373,0.005183097,2.998065206572862,38.380039065567395,0.07199374,0.013926404587765957,0.0051830984,0.03228722,1.5646973,291.68329728454756,562.0400199220112,372.39922956841264,655.540184278252,15.695156398892605,5.522452556233079,553.9394946808511,1137.04733311928,0.7475105,0.4313716,0.089701615,0.22495696,-480.23407,33.2245,6.9893355,3.3186753,-8.5492115,145.84848,59.01741,13.25428,8.860534,16.043139,3.0,133.92857142857142,0.5762933,1,0.5762933,2.2188778,Tutup
-5.315717e-05,0.11628642,0.013522531,1.5365685272010274,15.920194039717448,0.116286434,0.01624833776595745,0.013522536,0.0523803,1.7192078,328.18967523177713,503.7005499269031,477.94816059764986,671.38205360925,17.773827936379448,6.299627445320211,551.4461436170212,993.2205639050766,0.65078664,0.47483462,0.09439224,0.22009204,-419.23553,47.742874,14.6858015,5.3720937,-11.166497,136.68114,66.97676,22.794987,9.337083,18.651669,3.0,89.28571428571429,0.57937145,1,0.57937145,1.8700182,Tutup
-3.2115302e-05,0.094367094,0.008905148,1.8209044778950936,27.148970184808764,0.0943671,0.013890043218085107,0.00890515,0.045832403,1.7391968,285.95141713904104,543.9883791727098,414.5256096170051,734.4495580105659,17.488790299919774,5.524016110307179,500.6648936170213,1061.2193443923309,0.7571141,0.42683518,0.0670261,0.19359772,-446.27988,28.284716,12.036341,4.270189,-6.4131036,129.24245,51.55749,21.891848,10.739202,12.733249,3.0,156.25,0.44207653,1,0.44207653,1.7063978,Tutup
-1.4302572e-05,0.0745437,0.0055567627,2.408588253553024,62.93008534841071,0.0745437,0.008757895611702128,0.0055567627,0.044442397,1.7738342,183.1301784624538,478.80891889895884,232.25402986669081,563.0757735728398,16.938731990275194,3.208425770931908,367.02127659574467,1022.3158155017945,0.85306185,0.35139787,0.055010755,0.1771511,-471.12085,16.762934,4.9470863,2.281218,-3.719791,114.29912,41.457108,13.037972,6.8802204,9.844433,3.0,312.5,0.36706126,1,0.36706126,1.7639315,Tutup
-2.3211162e-05,0.07711942,0.005947404,2.481420725403894,50.29387961312722,0.077119425,0.01168238863031915,0.0059474055,0.042353187,1.7251892,298.40956425103906,673.6855511470616,347.92323024991435,700.0067192725686,17.14857822675988,4.3387350073676,562.749335106383,1298.0452716047805,0.8009229,0.3956266,0.06756284,0.19280231,-470.28232,21.033278,8.689141,4.715062,-5.491898,130.54025,44.41319,19.224388,11.476211,12.269292,3.0,208.33333333333334,0.42250165,1,0.42250165,1.7615137,Tutup
-3.5536446e-05,0.10742572,0.011540285,1.7665812817838318,24.755365450443964,0.107425734,0.015858751662234043,0.011540288,0.056463625,1.7291565,273.47612926775804,523.1615092499256,371.8008950143694,646.4612924574377,19.134590469363356,5.0395679602861865,512.5498670212766,1093.3148937960764,0.7361189,0.43846068,0.07930658,0.21009508,-445.5554,34.47305,10.71264,6.1584816,-8.16129,127.79975,59.315266,18.86698,11.304159,15.060935,3.0,125.0,0.58487904,1,0.58487904,2.2020967,Tutup
