mean,std,var,skew,kurtosis,rms_global,zcr_mean,zcr_std,amplitude_range,spec_centroid_mean,spec_centroid_std,spec_bandwidth_mean,spec_bandwidth_std,spec_contrast_mean,spec_contrast_std,spec_rolloff_mean,spec_rolloff_std,spec_flatness_mean,spec_flatness_std,chroma_mean,chroma_std,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_14_mean,mfcc_15_mean,mfcc_16_mean,mfcc_17_mean,mfcc_18_mean,mfcc_19_mean,mfcc_20_mean,mfcc_21_mean,mfcc_22_mean,mfcc_23_mean,mfcc_24_mean,mfcc_25_mean,mfcc_26_mean,mfcc_27_mean,mfcc_28_mean,mfcc_29_mean,mfcc_30_mean,mfcc_31_mean,mfcc_32_mean,mfcc_33_mean,mfcc_34_mean,mfcc_35_mean,mfcc_36_mean,mfcc_37_mean,mfcc_38_mean,mfcc_39_mean,mfcc_40_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,mfcc_14_std,mfcc_15_std,mfcc_16_std,mfcc_17_std,mfcc_18_std,mfcc_19_std,mfcc_20_std,mfcc_21_std,mfcc_22_std,mfcc_23_std,mfcc_24_std,mfcc_25_std,mfcc_26_std,mfcc_27_std,mfcc_28_std,mfcc_29_std,mfcc_30_std,mfcc_31_std,mfcc_32_std,mfcc_33_std,mfcc_34_std,mfcc_35_std,mfcc_36_std,mfcc_37_std,mfcc_38_std,mfcc_39_std,mfcc_40_std,mfcc_delta_1_mean,mfcc_delta_2_mean,mfcc_delta_3_mean,mfcc_delta_4_mean,mfcc_delta_5_mean,mfcc_delta_6_mean,mfcc_delta_7_mean,mfcc_delta_8_mean,mfcc_delta_9_mean,mfcc_delta_10_mean,mfcc_delta_11_mean,mfcc_delta_12_mean,mfcc_delta_13_mean,mfcc_delta_14_mean,mfcc_delta_15_mean,mfcc_delta_16_mean,mfcc_delta_17_mean,mfcc_delta_18_mean,mfcc_delta_19_mean,mfcc_delta_20_mean,mfcc_delta_21_mean,mfcc_delta_22_mean,mfcc_delta_23_mean,mfcc_delta_24_mean,mfcc_delta_25_mean,mfcc_delta_26_mean,mfcc_delta_27_mean,mfcc_delta_28_mean,mfcc_delta_29_mean,mfcc_delta_30_mean,mfcc_delta_31_mean,mfcc_delta_32_mean,mfcc_delta_33_mean,mfcc_delta_34_mean,mfcc_delta_35_mean,mfcc_delta_36_mean,mfcc_delta_37_mean,mfcc_delta_38_mean,mfcc_delta_39_mean,mfcc_delta_40_mean,mfcc_delta_1_std,mfcc_delta_2_std,mfcc_delta_3_std,mfcc_delta_4_std,mfcc_delta_5_std,mfcc_delta_6_std,mfcc_delta_7_std,mfcc_delta_8_std,mfcc_delta_9_std,mfcc_delta_10_std,mfcc_delta_11_std,mfcc_delta_12_std,mfcc_delta_13_std,mfcc_delta_14_std,mfcc_delta_15_std,mfcc_delta_16_std,mfcc_delta_17_std,mfcc_delta_18_std,mfcc_delta_19_std,mfcc_delta_20_std,mfcc_delta_21_std,mfcc_delta_22_std,mfcc_delta_23_std,mfcc_delta_24_std,mfcc_delta_25_std,mfcc_delta_26_std,mfcc_delta_27_std,mfcc_delta_28_std,mfcc_delta_29_std,mfcc_delta_30_std,mfcc_delta_31_std,mfcc_delta_32_std,mfcc_delta_33_std,mfcc_delta_34_std,mfcc_delta_35_std,mfcc_delta_36_std,mfcc_delta_37_std,mfcc_delta_38_std,mfcc_delta_39_std,mfcc_delta_40_std,rms_mean,rms_std,onset_mean,onset_std,tempo,autocorr_lag,label
-6.0370672e-05,0.10828857,0.011726415,1.5711362403719575,17.49052184202967,0.1082886,0.05375249335106383,0.05248312637301581,1.7266455,893.5046190042532,842.8902066134686,996.0563292659923,850.2213564256388,18.872995809286344,11.457567430235558,1757.563164893617,1814.8336685646266,0.4139402,0.47327408,0.288507,0.32871345,-377.40695,68.30364,0.79041404,1.0383742,-5.8486385,-2.7892199,-1.684043,-2.8147466,-6.0948615,-5.5625877,-4.366073,-5.767675,-6.1375628,-3.767757,-0.65682286,-5.3031473,-3.6463141,-4.5215096,-5.5518193,-1.4802147,-4.6149483,-4.1866856,-3.37994,-3.5659297,-2.5228121,-2.6426928,-3.7474062,-3.5635922,-5.4237256,-2.6406426,-3.6293511,-3.8589911,-3.6546254,-1.8307449,-3.9663281,-1.159506,-2.7731488,-1.413501,-3.1718822,-1.0428376,174.78207,61.91039,25.155293,13.519648,11.881043,11.714736,8.812706,9.314898,8.854151,8.439761,11.075042,7.1013174,9.615161,5.5460534,2.8374553,8.803471,6.9344573,5.3920355,7.164876,5.554896,5.434556,4.5152855,4.8780727,3.6593163,3.1720872,4.570072,4.6838737,4.2589164,5.9700375,3.1913097,3.9013298,4.753419,3.8885417,2.9392967,4.589227,2.60188,3.6228235,3.3453937,4.9873734,3.0420392,-4.4289837,-1.3429908,-0.21829037,0.052047376,-0.12353804,-0.18106529,0.08432644,0.23473188,0.21592027,0.26009962,0.2796689,0.16321789,0.033311762,0.18256758,0.030159615,-0.117492124,0.20817272,-0.07089932,0.11120903,0.05056317,0.07613482,0.12980443,0.010475872,0.06503814,0.064127296,-0.022840513,0.114211984,0.10234766,0.12813585,0.08923575,0.13873778,-0.08207541,0.09278587,-0.021822335,0.0062447786,0.0227666,-0.0012236403,-0.0046623466,0.0058056368,-0.00639588,15.977171,3.9488251,4.6432815,2.6551442,2.134023,2.406592,1.9728069,1.6173226,1.68134,1.0704243,1.6284785,0.9305485,1.1292163,0.8806565,0.529218,1.507133,1.6222273,0.915281,0.93208706,1.052632,0.69986296,0.46880376,0.7212576,0.4658718,0.48448634,0.8757211,0.5254389,0.47694397,0.6335404,0.42814147,0.6801448,0.9627901,0.4914151,0.49054903,0.75056624,0.40175205,0.6598556,0.53166986,0.7308895,0.44157225,0.057695806,0.09145436,1.0397198,2.3444474,144.23076923076923,1,harits_Buka
-6.724072e-05,0.08942496,0.007996824,1.766690515972141,23.621706697666514,0.08942499,0.02274663397606383,0.029648030696641008,1.5784094,359.83844717626454,430.6583692289899,537.5002941442136,621.4261135492314,18.5678176978689,8.93340522516118,593.0019946808511,792.7265993440135,0.53282815,0.49801114,0.23389207,0.3205323,-416.02692,73.672935,8.520824,7.812715,-2.8056397,0.821324,0.30064243,-5.7335258,-2.6448066,-5.3070855,-3.3541186,-6.544204,-2.264981,-4.0124154,-2.5364954,-3.85601,-3.6869173,-4.743879,-2.7936883,-2.535887,-4.1869845,-2.6070223,-4.674857,-3.197269,-3.2436602,-1.9501079,-2.9266644,-3.222431,-3.5140083,-3.435412,-2.6098535,-2.6824484,-2.3872972,-1.3879822,-2.8793023,-1.1434371,-3.0078638,-1.7502445,-1.7264286,-1.5609251,168.11555,82.75159,17.753922,17.50923,13.762826,6.4291115,6.3739796,13.201686,6.711311,10.186686,9.608054,8.608342,3.9286203,5.2349524,4.2547946,5.9417853,4.930556,7.0599566,4.1719403,4.715944,5.3050838,3.9705508,5.6649475,3.9494717,4.8604674,3.2235417,3.8068037,4.111136,4.3733845,4.4365883,3.4729455,3.7035367,3.4981189,2.3139508,3.8725526,3.8307862,4.3446884,3.1524296,2.8904107,2.4028645,-1.8248112,-1.34004,-0.33367544,-0.48538473,-0.18093248,-0.10296404,-0.043080915,-0.044442195,0.0773226,0.1303128,0.053140987,0.00881694,0.004561092,0.014584942,0.06357162,0.07649155,0.11494555,0.09382783,0.072235055,0.021605162,0.09432077,0.14785868,0.14447118,0.034061436,-0.0022316056,0.11218317,0.04434962,0.07217433,0.08179063,0.09694727,0.034812257,-0.005632444,0.012991688,0.03805522,0.049410384,0.07694313,0.059490517,0.028943483,0.025498802,0.09644373,13.354377,7.0702877,3.4301867,3.08348,2.3133533,1.3836925,1.3270832,1.8756406,1.2100703,1.8854493,2.119668,1.124354,0.6436582,0.6043857,0.670833,0.98892,0.5874031,1.0806782,0.68961364,0.7723716,0.68078613,0.5230845,0.5276748,0.5199818,0.58681035,0.45227888,0.36933708,0.43145177,0.37580338,0.52185094,0.45236993,0.51720774,0.45493695,0.31611362,0.4225943,0.71930563,0.57944083,0.46396828,0.46916893,0.43379948,0.049550936,0.07428395,0.8289053,2.0339005,144.23076923076923,1,harits_Buka
-6.654226e-05,0.11655732,0.013585609,1.317208432165087,12.296701661014731,0.11655734,0.027655418882978722,0.032601598080235404,1.6763072,509.03292592590276,532.0467463705215,768.4087385976337,714.2224668203716,19.083269373071737,11.067902723016983,889.4614361702128,1146.7009942895836,0.42815766,0.49223676,0.22833537,0.31499115,-371.5547,81.927475,15.689422,9.022622,-7.9862347,-0.69694966,1.2560146,-7.0752873,-1.3449762,-10.2775345,-1.22282,-9.702695,-5.6020994,-5.466296,-0.86719364,-5.597207,-2.0934966,-5.506016,-3.0557125,-2.9683387,-4.574566,-2.8759854,-3.058313,-2.4370468,-4.047261,-4.373319,-4.3257775,-4.634355,-4.9163,-3.3890374,-4.152958,-3.0001993,-3.294841,-2.05532,-4.159547,-1.8610715,-3.448963,-1.6608596,-3.0149314,-1.5582322,163.05545,74.27372,24.660732,15.214886,18.406403,10.782599,7.425984,14.476597,6.4406996,10.972728,10.815256,10.891458,6.489568,6.3668356,4.7761307,8.375758,6.979002,6.7269645,4.7887354,4.1435165,5.13831,4.252515,4.2499566,3.907967,5.097029,5.4872365,4.485399,5.199087,5.536329,4.185007,4.6061354,3.9687726,4.1999807,4.6919403,4.4276075,3.3020191,4.291955,2.6682792,3.4892688,2.7456024,-1.6771694,-1.0768687,-0.124653675,-0.39112285,-0.117224015,-0.221754,-0.08658597,-0.19350803,-0.07113407,0.05597843,-0.011491281,-0.018247183,0.03315575,0.092482574,0.12582122,0.13785985,0.11559057,0.09792423,0.08151476,0.08530554,0.1228386,0.06982545,0.00025035345,0.09651277,0.052877486,0.076114185,0.020485442,0.0053724432,0.047456812,0.06448756,0.107145876,0.011595343,-0.012517234,-0.041754305,0.066702545,0.09769852,0.027624678,-0.00027926423,-0.010627627,0.042626664,13.552912,6.595093,4.154618,2.6411986,2.805739,2.1172056,1.2848297,1.8830888,1.0905898,1.283318,1.9063807,1.4853362,0.7781344,0.9428882,0.6859277,1.2043812,1.1584519,0.9692191,0.83950984,0.59365106,0.627896,0.5420454,0.7519796,0.75077385,0.8418542,0.73522,0.574105,0.6814992,0.70748943,0.5521501,0.40891653,0.59651726,0.6306619,0.8499367,0.5197209,0.4566049,0.5876735,0.5319667,0.5455012,0.49351385,0.07445618,0.08946874,0.8735543,1.871548,93.75,1,harits_Buka
-4.7048783e-05,0.08932472,0.007978905,2.068514950681194,34.62559133353286,0.08932472,0.02493870511968085,0.038189967375573224,1.7811487,394.4929801707456,549.6276866417963,535.991342380441,704.336931996015,19.401309420387573,8.456725643160393,744.2652925531914,1186.4678593863787,0.60876054,0.4856334,0.1822809,0.29503635,-420.00565,54.981487,7.8133855,3.5417013,-6.771718,2.4563782,-2.266276,-5.9408193,-0.36397275,-3.3297203,-0.88172716,-4.497885,-5.152711,-3.6260357,-1.863229,-4.4785295,-2.2156732,-3.7540956,-2.6617002,-0.03721631,-3.5012279,-1.8540448,-2.6826022,-2.111874,-2.2169497,-1.5013158,-3.9542139,-2.737308,-3.2347307,-1.9426013,-2.1758118,-1.11073,-2.5766413,-0.57633,-2.9775321,-0.4171404,-2.2841222,-0.90052587,-1.6463739,-1.1725833,153.51997,69.75414,23.2768,12.896075,18.699852,9.982415,6.27568,11.969194,4.150567,7.7710657,8.987738,6.265639,8.534742,5.7382417,5.2537394,8.413505,4.2895193,6.345866,4.7210193,3.7212648,4.9767566,2.7521884,4.375644,3.7873116,3.9025056,3.2273877,5.426133,3.9422503,4.46042,3.4991977,3.827066,3.0703578,4.1519947,2.579466,4.4944715,2.365862,3.8604326,2.8672752,3.1398962,2.9984198,-2.4819598,-1.184527,-0.13403866,-0.19597833,-0.08544785,-0.20647392,-0.03639819,-0.0018919782,0.05651289,0.20039728,0.17302346,0.18105659,0.06315908,0.110505894,0.11156247,0.10057781,0.1670745,0.081963316,0.051364616,0.057688825,0.036857914,0.027441878,0.06798602,0.096802995,0.07338443,0.036550034,0.09282587,-0.0048913145,0.052184656,0.06366007,0.041362934,0.070465066,0.053667508,0.08706707,0.063103095,-0.0095811095,-0.0026009153,-0.012694169,-0.010392842,0.0075110705,12.310211,6.2483673,4.78956,2.7289429,2.9685051,2.250438,1.0680386,1.5449495,0.7642721,1.0720003,1.6506597,0.5859207,1.2350532,0.46760282,0.8700824,1.1355757,0.8466299,0.9376022,0.59872544,0.7826836,0.43806547,0.33369312,0.66103303,0.53500646,0.50775033,0.59617156,0.39808038,0.58665377,0.5165523,0.49254298,0.6139729,0.53841513,0.39695042,0.48000398,0.4218236,0.43576384,0.61314434,0.6365556,0.49574015,0.5757243,0.040911354,0.079270415,0.7183797,1.8491833,187.5,1,harits_Buka
-3.9798688e-05,0.10116624,0.010234608,1.879647233771566,24.73727669216111,0.101166256,0.020855842752659573,0.03334822458272533,1.6525722,372.98199088040394,561.5340382502658,490.14326184927324,712.4845419875413,19.015344258221305,8.059301253419813,716.0073138297872,1163.84365995403,0.6724142,0.46702057,0.13032001,0.25729215,-409.07047,43.310432,2.909188,0.028337682,-7.6327825,-2.1857007,0.67799145,-6.177156,0.14189707,0.18857846,-2.0607138,-5.5698695,-3.5106657,-3.398493,-2.986249,-1.804008,-2.38771,-3.198033,-1.2802465,-0.22820319,-4.114415,-1.216737,-2.783275,-0.22195956,-3.1960566,-0.6817631,-3.0632794,-2.3625567,-2.0622416,-2.314655,-3.0995824,-0.2063657,-3.4049766,-0.24508701,-3.083498,-0.6873849,-2.6920884,-1.0200272,-2.446682,-1.4193703,171.29675,62.666412,20.53473,8.351511,15.553319,10.468581,5.4970036,12.723519,2.7822595,8.345674,7.8920455,9.12802,7.26044,6.2100196,5.2864223,5.10774,4.8887935,6.211645,4.8346896,3.6985812,7.0413156,4.5323534,5.1836357,4.085884,6.1273518,2.6305482,5.086416,4.448224,4.241406,4.043627,5.015775,2.7408798,5.9106674,2.9866679,5.0240445,3.0915043,4.472659,2.8889494,4.9509244,2.984215,-2.4081635,-1.2360764,-0.19137332,-0.27199292,-0.11593226,-0.11466288,-0.13152424,0.08152057,-0.00017047943,0.1545495,0.27595693,0.20895335,0.10670873,-0.034237593,0.079895146,-0.031808708,0.18261752,0.06603482,0.09832247,-0.015001058,0.08553164,0.08866142,0.011084438,0.07603827,0.038417313,0.04794865,0.09745844,0.06598365,0.0155307045,0.07930279,0.074895486,0.066643424,0.096509986,0.068102226,0.09680392,0.09950668,0.08103197,0.09719725,0.0687103,0.034212098,16.66584,4.9705095,3.5477824,1.4677377,2.094647,2.5349042,1.1839544,1.7569867,0.43733674,1.1880095,1.0688583,1.1657722,1.06588,0.91158336,0.6262812,0.74691075,0.81843936,0.8913015,1.2055343,0.7844535,0.90512544,0.8601996,0.6519974,0.6138269,0.7981654,0.3502542,0.70772517,0.68141806,0.86703473,0.5833898,0.6071179,0.4157333,0.6850875,0.58920705,0.56342155,0.60862267,0.60512567,0.4762123,0.8996269,0.53786,0.049536668,0.088051476,0.7879942,2.4352033,187.5,1,harits_Buka
-0.00024919029,0.1063059,0.011300944,1.7384518230455381,28.73747861778976,0.1063062,0.015360081449468085,0.029508019959253246,1.7712495,289.0047000934578,542.5912988490609,348.6516804206106,631.6289936139565,17.566813582921615,7.039328985041699,555.0199468085107,1101.024745012595,0.7582328,0.42484272,0.09574955,0.23132627,-438.4946,32.905823,-1.0440093,0.5644505,-5.0083385,-2.4628706,0.6018651,-3.2031665,-0.43578914,0.6577781,-0.5856447,-2.9200869,-2.5197043,-1.9579679,-1.3462765,-1.3563843,-2.1237545,-0.8091621,-2.3509629,0.8219744,-2.6513772,-0.33192158,-1.217681,-0.65448195,-1.9138963,-0.71670324,-2.0449638,-1.5765731,-1.6893152,-0.45045125,-2.3728678,-0.14343266,-1.9986281,-0.3358141,-1.7140417,0.033413175,-1.2848276,0.1303427,-1.1825215,0.5174552,166.60849,59.110687,15.354843,8.219499,12.664227,10.204869,4.2918887,9.568069,5.3512945,4.571816,5.0876255,7.3229094,6.1819143,4.8831496,4.034061,4.7286158,4.800398,3.1108449,5.1957574,4.423463,6.0352464,3.0320382,3.0327837,2.6389513,4.060769,2.0201724,4.3129115,3.312816,3.7994711,2.2538815,5.0413837,2.4240773,4.439161,2.3396468,3.5138168,2.215761,4.0761704,4.973199,5.8057523,4.530674,-4.099335,-1.5391711,-0.4360126,-0.23998441,0.06725568,0.14782815,-0.11448353,-0.124993935,0.2029911,-0.054422937,0.23363584,0.017202355,0.18084471,-0.06070023,0.078365944,0.12113413,0.04562584,0.048202727,0.016420173,0.04994638,-0.003008121,0.087445825,0.0020213888,0.05244461,0.021352058,0.041912064,0.14883344,0.059388638,0.13375495,0.004184922,0.09439953,0.020344926,0.052526176,-0.036850538,0.095557585,0.05838445,0.11180701,0.04353495,0.16302073,-0.026873726,15.352758,5.087937,2.822606,1.5789946,2.202186,1.8293397,0.9416245,1.8209817,0.9225891,0.9531617,0.9332558,1.2718776,0.73976636,0.86926633,0.547217,0.71278834,0.72350705,0.54662126,0.77704704,0.9102139,0.9247733,0.4909798,0.46431342,0.36427805,0.63775474,0.18903258,0.68830526,0.44633123,0.52230525,0.48789886,0.62647146,0.5099405,0.6814625,0.43222132,0.5059235,0.5071393,0.68716204,1.0932847,1.271371,1.0518439,0.044350613,0.09645623,0.6391442,2.505732,267.85714285714283,1,harits_Buka
-0.00012893278,0.123643465,0.015287706,1.8712595855346092,13.17543021128393,0.12364353,0.029883851396276594,0.027778173406373986,1.5726547,657.6611222959718,570.2554298169384,899.3417824192101,741.1491182737869,19.14283992315572,11.993448347772787,1385.721409574468,1384.8132388837998,0.37512794,0.4813202,0.27095854,0.3225756,-335.31467,81.83659,2.602915,13.857281,-6.2681904,-2.5860605,0.50940585,-6.4375587,-4.0209746,-3.6276264,-1.1937114,-8.275447,-4.6304398,-3.4356995,-3.8358588,-3.086313,-7.5715137,-4.915433,-8.991803,-0.69120425,-6.154636,-2.1041512,-5.755814,-1.3706717,-5.871615,-3.6854112,-4.167877,-6.08956,-5.352205,-3.0177534,-4.9882126,-2.6282232,-5.2180476,-2.7782204,-3.8080318,-3.4211204,-4.4700885,-2.698074,-3.432038,-2.4842672,197.67908,65.75077,21.307959,19.273436,15.134421,11.175252,7.761398,10.838387,7.1801057,8.709966,10.866269,8.19184,6.6550436,4.9204483,4.9753504,5.8530602,7.2059984,5.032712,8.825524,5.0120287,6.112975,4.6327634,5.407051,4.785689,5.9572463,5.29713,4.8010583,7.4513183,4.882363,3.944137,4.797833,3.8482053,4.658845,3.7968943,4.4979877,4.1332173,4.2575793,4.2061205,4.1547136,4.247212,-2.2909987,-1.2047764,-0.43219054,-0.6674134,0.056264866,-0.13061099,-0.034330547,0.018784862,-0.10736409,0.18137555,-0.05875847,0.045739584,0.17755543,0.0013618545,0.074766494,0.16661012,0.07848142,0.16654229,0.018594291,0.039400086,0.117925026,-0.027055686,0.13787724,0.062508,0.046237793,-0.009970858,0.0332226,0.07935733,0.059455242,-0.012035055,0.10780396,-0.046391737,0.10084226,0.032529175,0.0041376757,0.07839485,0.020471554,0.020673892,0.026848473,-0.037609007,14.825335,5.121895,4.005614,3.3560941,1.9942254,1.6556777,1.6029218,1.4755036,1.1395587,1.2239699,1.8159168,1.0026159,1.192049,0.8182615,0.8779772,1.0870779,0.8567545,0.6501271,0.981679,0.86964524,0.73167187,0.83715576,0.60485053,0.68797886,0.7803462,0.8844971,0.74157226,1.0196736,0.51580244,0.6155145,0.44473535,0.6352416,0.5296442,0.66238385,0.70376843,0.5738619,0.56193167,0.71124566,0.6840287,0.6437911,0.082454994,0.091911845,1.0283592,2.177782,110.29411764705883,1,harits_Buka
-7.415596e-05,0.111174315,0.012359728,1.4606207824175308,17.574404381019725,0.11117434,0.025530875997340427,0.03395892313375293,1.8415134,454.6005594259724,561.100997267578,619.2574796905117,713.9657742624073,17.409245135408856,9.906461819643724,821.5591755319149,1180.182380430123,0.54498196,0.495575,0.18372005,0.2916198,-393.09476,61.758045,7.5004416,4.6979694,-11.107182,3.5081754,-0.8986439,-5.0090027,-1.2830173,-4.9897003,-2.0788321,-5.4202313,-4.8101954,-4.6518264,-1.7576398,-4.297437,-4.030989,-4.085059,-4.5112786,-0.94309795,-4.404149,-0.12905923,-4.204388,-2.026362,-3.515968,-3.075181,-3.5485632,-2.528228,-4.748751,-2.2493758,-2.8747687,-1.9649945,-2.1047363,-1.0472553,-2.937489,-1.624438,-3.1440396,-1.6147811,-2.0655305,-1.6026776,177.37859,69.02616,20.1831,17.89036,20.973238,9.032974,7.5747414,13.336389,5.5129685,10.625499,9.304838,8.077603,7.0452976,6.079101,4.0593324,6.614428,5.4079657,5.8046165,6.321114,3.800581,5.4421954,3.5049534,5.5531893,3.9057178,5.1922455,4.520846,4.892877,4.7011228,5.596666,3.300895,3.8363335,3.2982101,3.3977563,2.3983757,3.8832672,2.4924552,3.9175718,3.0498264,3.5967004,2.7993896,-3.092698,-1.1364081,-0.19176039,-0.3214493,-0.101998754,-0.058622107,0.02032352,-0.046947833,0.10044305,0.10582262,0.15992326,0.09773723,0.034143254,0.09579673,0.16593057,0.18575358,0.14711435,0.10638702,0.09270813,0.053303435,0.15457034,0.04638921,0.055732395,0.05668856,0.12231397,0.0019284715,0.07646261,-0.07416393,0.15637028,-0.0057637845,0.101281494,0.03699254,0.027945273,-0.017171782,0.06029457,0.037520014,0.08871894,-0.02549895,0.03680352,-0.01875665,12.394458,5.8815584,3.6299849,3.604717,2.69653,1.4796615,1.5604417,1.7720256,1.1238205,1.6307276,1.6124474,1.2985245,0.65874887,0.5144548,0.5676349,1.037651,0.6831432,0.7870429,0.8840582,0.6366784,0.63176495,0.57103395,0.7695946,0.5547078,0.59535843,0.7447986,0.5135531,0.7972365,0.45874506,0.59800994,0.35642034,0.52572453,0.3863122,0.3356159,0.42401642,0.30687338,0.43750474,0.4699798,0.57939315,0.4262708,0.06302663,0.091402315,0.7485796,1.8884832,156.25,1,harits_Buka
-5.0423616e-05,0.101240605,0.010249659,0.5071891018938383,18.709121020312317,0.10124061,0.02897481715425532,0.04041281277909968,1.819518,450.66851521732525,556.0575243819125,637.0749558954558,758.9869105305086,17.13125219081657,9.859021460831887,852.7260638297872,1236.4357952357354,0.5553255,0.494803,0.21356134,0.30642188,-401.40192,60.38919,6.424332,3.8793821,-0.5201982,0.77527344,-1.2495495,-0.8516924,-3.5140219,-3.9459033,-2.688799,-6.046292,-4.3585324,-4.607637,-2.3206973,-3.015049,-4.5204988,-3.004201,-3.7701476,-1.1391529,-2.1713817,-2.3277092,-3.61502,-2.3057745,-3.1633735,-2.4499006,-4.0572596,-2.229622,-4.2217016,-2.6022995,-3.398331,-2.2907488,-3.0838163,-0.7161462,-3.5650983,-1.2564942,-2.524164,-1.0000472,-2.2075806,-1.7532899,180.56969,70.54019,17.714098,19.201632,10.922041,5.7535553,7.061231,9.713629,7.2741017,8.407578,8.527209,8.910896,6.2200103,5.675001,3.1767569,6.040074,6.233474,4.881627,6.046145,3.581526,4.4978685,4.0224986,6.27755,3.6044142,4.3271112,4.2942615,5.8300433,3.3819866,5.1192145,3.8591075,4.6688986,3.0686755,4.271147,2.4970596,4.752952,2.441806,3.57724,2.6473296,3.5271273,3.0341344,-2.501701,-1.1495268,-0.21762607,-0.5870049,-0.20740056,-0.10203863,0.044548564,-0.111145616,0.080375284,0.1270747,0.11882924,-0.0016954858,0.07998574,0.08506553,0.08196607,0.10387372,0.16702779,0.13892877,0.056925707,0.06795345,0.09164261,0.053011,0.16204368,0.06791298,0.11538812,-0.04677826,0.0100108795,-0.008595903,0.01899687,0.0056727035,0.039731976,0.043250702,0.022346646,0.015402472,0.048802726,0.050156556,0.031947568,-0.02409806,0.05270057,0.025829056,12.294038,5.694987,3.4457006,3.429289,1.8648802,1.1600342,1.4722393,1.5943012,1.0094913,1.3172023,1.5832226,1.3286629,0.5202282,0.5270019,0.37710536,1.0554963,0.6684632,0.64822924,0.76026994,0.6649855,0.77076447,0.6422043,1.0841391,0.5705427,0.51797265,0.66820306,0.548695,0.47953096,0.55180776,0.62690675,0.63485783,0.35845417,0.59924054,0.38438362,0.51662296,0.28586343,0.45973697,0.43613645,0.51094633,0.42130643,0.05438559,0.08522874,0.7894319,1.7758915,133.92857142857142,1,harits_Buka
-7.510655e-05,0.111428306,0.012416268,1.8745738830194614,15.537793880279617,0.11142833,0.022305103058510637,0.032915973922251,1.694611,424.7315644787425,587.9746287626923,603.1890835445912,746.9372099034753,17.50214940567278,9.96454913626036,803.6901595744681,1395.7150236897571,0.5556082,0.49453363,0.19461086,0.2998807,-409.64212,64.697174,8.283314,6.438075,-1.4150862,-2.966438,0.42124128,-4.5740485,-3.6566129,-2.9086707,-3.4361584,-3.684602,-5.313138,-3.8375673,-3.571025,-2.9589272,-3.895702,-2.8903854,-4.1486335,-0.42982873,-4.323917,-2.3611345,-4.9209933,-2.4462566,-3.3218625,-1.2489892,-3.3246987,-3.1712043,-4.3225446,-2.5906203,-2.5818124,-1.9820154,-2.9120977,-1.26994,-3.4017851,-0.8209838,-2.8573625,-1.3253521,-1.7118049,-0.68699324,188.56332,76.037254,23.086662,15.380647,14.799642,7.0390773,5.3178144,9.689634,7.090991,5.7748322,8.832037,5.706941,8.030594,5.493479,5.848819,5.66749,5.3476033,4.237771,7.0327106,4.717423,6.157956,4.613713,6.4782295,4.669655,5.454379,4.2751446,4.7259846,4.193432,5.9415994,3.6174393,3.9482985,2.8070939,4.1841474,2.8819346,4.419241,2.601671,4.4432354,3.7820377,3.7488081,2.8621864,-2.8902614,-0.5427424,-0.13066421,-0.412697,-0.11572397,-0.11878818,-0.07253114,-0.10216291,0.009227651,0.11929305,0.12432489,0.11872585,0.031006519,0.15998174,0.062231194,0.1471456,0.16726978,0.057267465,0.0683286,-0.023734022,0.14075322,-0.014930526,0.23004304,-0.0065091215,0.030735621,-0.053600498,0.07583097,0.034896407,0.05324871,0.11006473,0.07214174,0.077725016,0.08619608,0.0991973,0.1117213,0.06654254,0.06449913,0.046694662,0.028072642,0.026262745,12.184586,7.572981,4.7807384,3.0609288,2.8035026,1.2201899,1.227872,1.2739614,1.0352362,1.1546075,1.5855043,0.9745318,1.1747061,0.7551434,0.81405073,1.0360854,0.837405,0.5916671,1.0750264,0.9423876,0.83460045,0.8919632,0.94764817,0.8330815,0.637233,0.88563406,0.4755057,0.42214483,0.80602133,0.49583668,0.6005248,0.26005253,0.42512766,0.3783647,0.5113982,0.40258467,0.6599692,0.6616019,0.7049593,0.6268285,0.06425491,0.09085399,0.84186286,2.3302846,125.0,1,harits_Buka
