mean,std,skew,kurtosis,rms,zcr,label
0.03455517,0.15846676,1.7030336384151237,6.749990060157417,0.13067126,0.0346609933035714,buka
0.033427645,0.15633893,1.7916935831085692,7.174801686298032,0.12826298,0.0351484995039682,buka
0.033158667,0.15626723,1.7948052894750437,7.194069758681039,0.12809676,0.0345904637896825,buka
0.0252882,0.14412506,1.8145568818402813,7.385834495176125,0.12647808,0.057900390625,tutup
0.025819791,0.15409118,1.6282516403584777,6.202760597980795,0.13350545,0.0603284333881578,tutup
0.025760349,0.15353887,1.6363287344497386,6.274334318802685,0.13271081,0.0600161345108695,tutup
0.025391567,0.1526334,1.7294087724293383,6.795991244851841,0.13040684,0.0604689577792553,tutup
0.025577307,0.15267356,1.7268474988174018,6.781019016455998,0.13050544,0.0606351811835106,tutup
0.0253744,0.14034094,2.4256892201584352,10.216041805328006,0.11855406,0.0564303927951388,tutup
0.025561918,0.15266149,1.7270438729368214,6.78215346246142,0.13049023,0.0605105136303191,tutup
0.025371512,0.14034854,2.425794196834348,10.216611334224847,0.11855895,0.0563761393229166,tutup
0.025273995,0.14032222,2.427382760318153,10.226574527525583,0.11850265,0.0563761393229166,tutup
0.025268216,0.14033446,2.427504470055626,10.226973004321133,0.11851091,0.0564439561631944,tutup
0.025341753,0.1403401,2.426260396847486,10.219540361721076,0.11854117,0.0565931532118055,tutup
0.025581243,0.15267383,1.7267861818672312,6.780676833229492,0.13050717,0.0606767370345744,tutup
0.02553995,0.15064403,1.717912336205351,6.671714620810022,0.13011761,0.0589657738095238,tutup
0.0256886,0.15350664,1.6371610154432308,6.2794262969261005,0.13265973,0.0600161345108695,tutup
0.026950404,0.14735383,2.3416004063023674,9.601951747155727,0.12542287,0.0551300048828125,tutup
0.025627915,0.15069136,1.716676924085648,6.664126137978206,0.13018677,0.0591517857142857,tutup
0.026946086,0.14734021,2.341672218773037,9.602078318785148,0.12541088,0.0551300048828125,tutup
0.026812837,0.14726758,2.343611130938301,9.613900429317006,0.12530479,0.0547027587890625,tutup
0.026898092,0.14730987,2.34228557655098,9.606391933554908,0.12536857,0.055023193359375,tutup
0.027032172,0.14735332,2.3401967476429237,9.59357822853238,0.12545282,0.0550994873046875,tutup
0.025288127,0.15060723,1.721755141826072,6.695075406234022,0.12999883,0.0588204520089285,tutup
0.025102636,0.1504826,1.7243391752994643,6.711047405348822,0.12983453,0.0592447916666666,tutup
0.025691489,0.15073669,1.7158799646347829,6.659611916334525,0.13024539,0.0591052827380952,tutup
0.02703415,0.14735776,2.3401819707020177,9.593465744173471,0.1254569,0.0550994873046875,tutup
0.025763609,0.15353346,1.6362838439015768,6.274023724531302,0.13270792,0.0601180366847826,tutup
0.026974399,0.14732689,2.341086750430557,9.598800578612392,0.1254107,0.0549163818359375,tutup
0.025224732,0.15104116,1.711390705734867,6.723015845210076,0.1310504,0.0604413006756756,tutup
0.02735422,0.14456436,2.4453893174794468,10.174072787161428,0.12304924,0.0573309536637931,tutup
0.027334569,0.1445564,2.4457291499100875,10.176110725312183,0.123034485,0.0571625808189655,tutup
0.025028827,0.1509417,1.7140709821993765,6.739414158055526,0.13090515,0.0600717905405405,tutup
0.02729939,0.14455432,2.446325763250208,10.179561003504675,0.12301931,0.0574319773706896,tutup
0.02738467,0.14459203,2.444959815755888,10.171251401470016,0.123081654,0.0573141163793103,tutup
0.02738467,0.14459203,2.444959815755888,10.171251401470016,0.123081654,0.0573141163793103,tutup
0.027390327,0.14459023,2.444883549046931,10.17093265378296,0.12308249,0.0573646282327586,tutup
0.025310995,0.15107335,1.709983940996893,6.7147049029851615,0.13110621,0.060718433277027,tutup
0.027637135,0.14859256,2.3340672765201957,9.624704069748129,0.12643953,0.0580295138888888,tutup
0.025360076,0.15107705,1.709343831986748,6.710903004874464,0.13112442,0.0610219594594594,tutup
0.027365273,0.1445742,2.445315808749008,10.173491271707675,0.12306006,0.0573141163793103,tutup
0.02537208,0.1510852,1.7092216524735098,6.710155473418649,0.13113484,0.06103515625,tutup
0.027398946,0.14458697,2.444717240143718,10.169694564778965,0.12308366,0.0574993265086206,tutup
0.027878346,0.14376332,2.35358439547392,9.753959401079165,0.12400054,0.0538048377403846,tutup
0.025161795,0.14584905,1.7906528451514585,7.081964583378355,0.12619191,0.0608238106343283,tutup
0.027650323,0.14380182,2.357722437128371,9.77876939520805,0.12394667,0.0533165564903846,tutup
0.025144584,0.1458643,1.790851415321998,7.084588900818741,0.12619777,0.0609258395522388,tutup
0.02788218,0.14375718,2.353478367610801,9.753214757377048,0.123996966,0.0538799579326923,tutup
0.027824707,0.14376397,2.3544317644113835,9.758994626299232,0.12398227,0.0540301983173076,tutup
0.02782766,0.14866327,2.3310468602469587,9.607029996584854,0.12656818,0.058203125,tutup
0.027867198,0.14375989,2.3537475531076173,9.7549108857572,0.1239936,0.0536733774038461,tutup
0.027897714,0.14377108,2.3532189572177677,9.751853350486256,0.124013394,0.053955078125,tutup
0.025303785,0.14586318,1.7884352835382835,7.068987345733479,0.12625246,0.0611590485074626,tutup
0.025369378,0.14587097,1.7874373127320322,7.063493973494476,0.12628107,0.0609258395522388,tutup
0.027793178,0.14376481,2.354998293558117,9.76242387133641,0.123971105,0.0537484975961538,tutup
0.025253043,0.14584544,1.7890819753463991,7.073569044381367,0.12622197,0.0609404151119402,tutup
0.025303785,0.14586318,1.7884352835382835,7.068987345733479,0.12625246,0.0611590485074626,tutup
0.025392385,0.1458915,1.787132580924871,7.061614215108085,0.1263054,0.0609258395522388,tutup
0.02598074,0.14978196,1.7673644458179043,7.016699554096004,0.1297635,0.0588418929303278,tutup
0.024676647,0.136808,2.407723774470165,9.961269670799147,0.11871905,0.0548785665760869,tutup
0.025666947,0.15349303,1.6374285972055431,6.281225628318143,0.13264136,0.0600161345108695,tutup
0.025717877,0.15352294,1.63689527791012,6.277531098654142,0.13268323,0.0600501019021739,tutup
0.027491739,0.14858302,2.336543598892012,9.63936245836389,0.12637559,0.0577256944444444,tutup
0.02759456,0.14868058,2.3350535302255078,9.630497176438132,0.12649179,0.0578396267361111,tutup
0.02578009,0.15353727,1.6360548199275948,6.272727355608938,0.13271645,0.0600840692934782,tutup
0.025739642,0.15352887,1.6365946038256405,6.27598651416873,0.13269553,0.0600840692934782,tutup
0.027834328,0.14866304,2.330940978477444,9.606432689120656,0.12657036,0.0582465277777777,tutup
0.027832972,0.14866269,2.330939764154746,9.606381986371307,0.12656966,0.0582465277777777,tutup
0.02776086,0.14867373,2.332166359877563,9.613540835371724,0.12655032,0.0580837673611111,tutup
0.025477372,0.15403524,1.6325340667317545,6.230096761672545,0.13334146,0.0599857798793859,tutup
0.027766177,0.14865065,2.332002003914312,9.612734011432622,0.12653445,0.0581759982638888,tutup
0.027801277,0.14866126,2.3314457861526976,9.609481169119826,0.12655672,0.058203125,tutup
0.025755256,0.15352088,1.6363483348197594,6.274509030291741,0.13269451,0.0600161345108695,tutup
0.02776086,0.14867373,2.332166359877563,9.613540835371724,0.12655032,0.0580837673611111,tutup
0.027491739,0.14858302,2.336543598892012,9.63936245836389,0.12637559,0.0577256944444444,tutup
0.025819791,0.15409118,1.6282516403584777,6.202760597980795,0.13350545,0.0603284333881578,tutup
0.027624944,0.1485868,2.334183452082204,9.62559588337009,0.12642942,0.0579806857638888,tutup
0.027791157,0.14867026,2.3316584181799693,9.610648780134737,0.12655975,0.0582465277777777,tutup
0.02574348,0.1541824,1.629476798966005,6.210255325872673,0.13355316,0.0602256373355263,tutup
0.027748996,0.14867362,2.332420904126548,9.615098107795127,0.1265463,0.0581651475694444,tutup
0.025760127,0.1535249,1.6363014489886445,6.274207759630675,0.1326995,0.0600840692934782,tutup
0.025754731,0.15352595,1.636387118167028,6.274686968155855,0.13269845,0.0599821671195652,tutup
0.02777034,0.14864089,2.331932583629857,9.61215167074109,0.12652868,0.0581163194444444,tutup
0.027777543,0.1486303,2.331748855248994,9.611147762665835,0.126523,0.05830078125,tutup
0.025747426,0.1541742,1.6293687297474948,6.209511727651647,0.13354778,0.060362698739035,tutup
0.027623752,0.148666,2.334597903155605,9.627920670596314,0.12649173,0.0580295138888888,tutup
0.027828345,0.14866182,2.331016430624341,9.60685923814371,0.12656687,0.0582465277777777,tutup
0.02560806,0.15407461,1.6311269777035646,6.220091528486034,0.1334191,0.0599172491776315,tutup
0.025718678,0.15414797,1.6297344745654625,6.211786095042285,0.13351768,0.0600885759320175,tutup
0.02573032,0.15414225,1.6296937767214756,6.211114633746144,0.13351582,0.0602256373355263,tutup
0.027803263,0.14866492,2.33143195870932,9.609296974039909,0.12656003,0.0582139756944444,tutup
0.02567033,0.15347722,1.6375015226644614,6.280931924887616,0.13262992,0.0600161345108695,tutup
0.027809137,0.14864756,2.3313123285206374,9.608617760776378,0.1265489,0.0582465277777777,tutup
0.027736356,0.14862643,2.332471380110801,9.615541899155415,0.12650396,0.0581163194444444,tutup
0.025816599,0.15414043,1.6285121817495392,6.204228529575538,0.13354325,0.0603284333881578,tutup
0.027805634,0.14865848,2.3313974749692323,9.609114427124744,0.1265559,0.0581271701388888,tutup
0.02578422,0.15354273,1.6359993788740397,6.272447377492449,0.13272241,0.0600840692934782,tutup
0.02582748,0.15410504,1.6282864374963677,6.202855564633167,0.1335184,0.0603284333881578,tutup
0.02780886,0.14865363,2.3313519115313706,9.60888231335994,0.12655349,0.058203125,tutup
0.025682375,0.1540978,1.6300396686220906,6.213733045168478,0.13346398,0.0601228412828947,tutup
0.027833821,0.14866517,2.330933479082664,9.606297478847427,0.12657194,0.0582465277777777,tutup
0.025783636,0.15411906,1.6289075025685735,6.206212762715557,0.13351505,0.0603284333881578,tutup
0.025825882,0.15416975,1.628444590779155,6.203507392727019,0.13357195,0.0603284333881578,tutup
0.027623946,0.14863355,2.33416845590612,9.626127681272497,0.12646723,0.0579915364583333,tutup
0.025717927,0.15350947,1.6368434903064064,6.277309633782853,0.13267234,0.0599821671195652,tutup
0.027685232,0.14863725,2.3333266862155413,9.620314230507432,0.1264934,0.0581163194444444,tutup
0.025774416,0.15355144,1.6361547049452392,6.273280459497055,0.13272607,0.0601180366847826,tutup
0.027834399,0.14866063,2.3309203621469576,9.606315738953109,0.12656859,0.0582465277777777,tutup
0.02575122,0.15412588,1.6292823070115767,6.208932770678384,0.1335095,0.0602941680372807,tutup
0.027581925,0.14863385,2.3349715561534765,9.630676778502783,0.1264504,0.0578721788194444,tutup
0.027833821,0.14866517,2.330933479082664,9.606297478847427,0.12657194,0.0582465277777777,tutup
0.02573032,0.15414225,1.6296937767214756,6.211114633746144,0.13351582,0.0602256373355263,tutup
0.025777508,0.15354437,1.6360981152193184,6.272993672024571,0.13272128,0.0601180366847826,tutup
0.027797535,0.14865819,2.3315227276650026,9.60992636333792,0.12655282,0.0582628038194444,tutup
0.027623752,0.148666,2.334597903155605,9.627920670596314,0.12649173,0.0580295138888888,tutup
0.025746163,0.15353477,1.636509375876293,6.275441186859981,0.13270271,0.0600840692934782,tutup
0.02573032,0.15414225,1.6296937767214756,6.211114633746144,0.13351582,0.0602256373355263,tutup
0.02783101,0.148661,2.3309668874367806,9.60664206616016,0.12656745,0.0582465277777777,tutup
0.027799092,0.14866112,2.331486559284901,9.609656422230852,0.12655552,0.0582465277777777,tutup
0.027794292,0.14865102,2.331558050159289,9.60995852433601,0.12654579,0.0582465277777777,tutup
0.027821291,0.14865279,2.3311206396888005,9.60741130837246,0.12655762,0.058203125,tutup
0.027642997,0.14857198,2.33370552523805,9.623203697170927,0.12642643,0.0580891927083333,tutup
0.027642997,0.14857198,2.33370552523805,9.623203697170927,0.12642643,0.0580891927083333,tutup
0.025772054,0.15354171,1.636191083514878,6.273536830044138,0.13271712,0.0601520040760869,tutup
0.02741837,0.14848419,2.337482109150866,9.645457877027535,0.12627228,0.0574652777777777,tutup
0.027702155,0.1486757,2.333158486259171,9.619580319719155,0.12652951,0.0579915364583333,tutup
0.027786957,0.14865887,2.3316866381588097,9.610958234789605,0.126549,0.0582573784722222,tutup
0.02573032,0.15414225,1.6296937767214756,6.211114633746144,0.13351582,0.0602256373355263,tutup
0.025772795,0.15410504,1.628969964516402,6.20699378799598,0.13349932,0.060362698739035,tutup
0.025760127,0.1535249,1.6363014489886445,6.274207759630675,0.1326995,0.0600840692934782,tutup
0.027638532,0.14858612,2.3339896425646303,9.624587626466129,0.12643449,0.0580891927083333,tutup
0.025747426,0.1541742,1.6293687297474948,6.209511727651647,0.13354778,0.060362698739035,tutup
0.027718408,0.14868516,2.332891735239038,9.61782893828819,0.1265426,0.0581488715277777,tutup
0.027821124,0.14866732,2.331155658099457,9.607702799781023,0.12656906,0.0582465277777777,tutup
0.025808774,0.15417302,1.628680885403065,6.20528559736489,0.13356787,0.0603284333881578,tutup
0.02496303,0.15370448,1.6390439472801053,6.269850019355362,0.13289826,0.0593604372258771,tutup
0.025739642,0.15352887,1.6365946038256405,6.27598651416873,0.13269553,0.0600840692934782,tutup
0.027791157,0.14867026,2.3316584181799693,9.610648780134737,0.12655975,0.0582465277777777,tutup
0.027638532,0.14858612,2.3339896425646303,9.624587626466129,0.12643449,0.0580891927083333,tutup
0.02575122,0.15412588,1.6292823070115767,6.208932770678384,0.1335095,0.0602941680372807,tutup
0.02530316,0.14886206,1.633354291246606,6.250828330301486,0.12913476,0.0606919090346534,tutup
0.025241956,0.1488377,1.634196993912938,6.255856222330491,0.12909323,0.0606483988242574,tutup
0.025739642,0.15352887,1.6365946038256405,6.27598651416873,0.13269553,0.0600840692934782,tutup
0.026215155,0.14238414,2.3525769770475518,9.689216243682855,0.12065928,0.054815673828125,tutup
0.02507499,0.14883007,1.6365574012088753,6.2698760113468825,0.12902816,0.0607257503094059,tutup
0.026199797,0.14236355,2.35280444655053,9.69057172126001,0.12063615,0.054620361328125,tutup
0.024969313,0.14870071,1.6378755532740714,6.277811620290372,0.12888846,0.0606387298886138,tutup
0.025187328,0.14886594,1.6349922008401072,6.260537482444708,0.12909651,0.0604936958539603,tutup
0.02624714,0.1423794,2.352063462789477,9.686088802915288,0.12066736,0.054632568359375,tutup
0.026165709,0.14237279,2.353548817951244,9.695171320732866,0.12062963,0.054766845703125,tutup
