date,feature_index,NO2
2021-02-09T00:00:00.000Z,0,2.4047370819365217E-5
2021-02-10T00:00:00.000Z,0,
2021-03-30T00:00:00.000Z,0,
2021-04-01T00:00:00.000Z,0,
2021-03-27T00:00:00.000Z,0,1.7009988027893996E-5
2021-03-31T00:00:00.000Z,0,2.0947772213730786E-5
2021-03-28T00:00:00.000Z,0,2.3780770637434518E-5
2021-03-29T00:00:00.000Z,0,2.0459939020968575E-5
2021-03-26T00:00:00.000Z,0,1.9757577319978736E-5
2021-04-02T00:00:00.000Z,0,
2020-09-12T00:00:00.000Z,0,3.0316609506068442E-5
2020-09-08T00:00:00.000Z,0,3.284044964857458E-5
2020-09-14T00:00:00.000Z,0,3.907270204055951E-5
2020-09-13T00:00:00.000Z,0,3.1904190715674E-5
2020-09-07T00:00:00.000Z,0,
2020-09-10T00:00:00.000Z,0,2.5681068291305564E-5
2020-09-11T00:00:00.000Z,0,2.6549150607024786E-5
2020-09-09T00:00:00.000Z,0,2.937654941585303E-5
2020-09-27T00:00:00.000Z,0,2.3929893441990398E-5
2020-09-30T00:00:00.000Z,0,3.8706730265403166E-5
2020-09-23T00:00:00.000Z,0,
2020-09-24T00:00:00.000Z,0,3.1719428989163134E-5
2020-09-25T00:00:00.000Z,0,2.605553466613249E-5
2020-09-26T00:00:00.000Z,0,4.5675149825304594E-5
2020-09-28T00:00:00.000Z,0,4.7092209570109844E-5
2020-09-29T00:00:00.000Z,0,2.4528901576559292E-5
2021-02-01T00:00:00.000Z,0,1.3337829462519343E-5
2021-01-29T00:00:00.000Z,0,
2021-02-03T00:00:00.000Z,0,
2021-02-05T00:00:00.000Z,0,
2021-01-30T00:00:00.000Z,0,
2021-01-31T00:00:00.000Z,0,2.1123665646882728E-5
2021-02-04T00:00:00.000Z,0,
2021-02-02T00:00:00.000Z,0,
2020-06-30T00:00:00.000Z,0,3.8901937235398996E-5
2020-06-27T00:00:00.000Z,0,2.7378480353945633E-5
2020-07-01T00:00:00.000Z,0,3.0040417836322115E-5
2020-06-28T00:00:00.000Z,0,3.2469764998192353E-5
2020-07-02T00:00:00.000Z,0,1.3574691365647595E-5
2020-07-03T00:00:00.000Z,0,2.512442006263882E-5
2020-06-29T00:00:00.000Z,0,2.3019890780536418E-5
2020-07-04T00:00:00.000Z,0,2.1433022084238473E-5
2021-02-24T00:00:00.000Z,0,
2021-02-26T00:00:00.000Z,0,1.7806296606674248E-5
2021-02-22T00:00:00.000Z,0,1.7210322539540357E-5
2021-02-25T00:00:00.000Z,0,
2021-02-27T00:00:00.000Z,0,1.3307619560186544E-5
2021-02-23T00:00:00.000Z,0,
2021-02-28T00:00:00.000Z,0,
2021-03-01T00:00:00.000Z,0,
2021-04-04T00:00:00.000Z,0,1.796566637797999E-5
2021-04-07T00:00:00.000Z,0,
2021-04-10T00:00:00.000Z,0,1.737019047141075E-5
2021-04-08T00:00:00.000Z,0,1.4011316125106532E-5
2021-04-05T00:00:00.000Z,0,2.762248186627403E-5
2021-04-06T00:00:00.000Z,0,4.970020199834835E-6
2021-04-09T00:00:00.000Z,0,2.238818827512053E-5
2021-04-03T00:00:00.000Z,0,
2020-10-01T00:00:00.000Z,0,3.335617875563912E-5
2020-10-03T00:00:00.000Z,0,2.971783154256021E-5
2020-10-02T00:00:00.000Z,0,3.33734210471448E-5
2020-10-07T00:00:00.000Z,0,2.372257768001873E-5
2020-10-04T00:00:00.000Z,0,1.948420761740029E-5
2020-10-05T00:00:00.000Z,0,2.071595486086153E-5
2020-10-08T00:00:00.000Z,0,2.775549516324342E-5
2020-10-06T00:00:00.000Z,0,2.2021829964715936E-5
2020-12-07T00:00:00.000Z,0,
2020-12-06T00:00:00.000Z,0,
2020-12-11T00:00:00.000Z,0,
