date,feature_index,NO2
2020-10-12 00:00:00+00:00,0,2.4462430701532867e-05
2020-10-11 00:00:00+00:00,0,1.7448039216105826e-05
2020-10-10 00:00:00+00:00,0,2.2474813704320695e-05
2020-10-13 00:00:00+00:00,0,2.7501588192535564e-05
2020-10-09 00:00:00+00:00,0,2.761257054670649e-05
2020-10-15 00:00:00+00:00,0,2.772355290087742e-05
2020-10-14 00:00:00+00:00,0,2.7834535255048348e-05
2020-10-16 00:00:00+00:00,0,2.059284088318236e-05
2020-08-12 00:00:00+00:00,0,2.519746143055575e-05
2020-08-07 00:00:00+00:00,0,2.9802081977929145e-05
2020-08-09 00:00:00+00:00,0,2.7980916759891745e-05
2020-08-06 00:00:00+00:00,0,2.5933572639284343e-05
2020-08-11 00:00:00+00:00,0,2.3886228518676944e-05
2020-08-10 00:00:00+00:00,0,2.8491762956643168e-05
2020-08-08 00:00:00+00:00,0,3.069234216210052e-05
2020-08-13 00:00:00+00:00,0,2.4968777627994616e-05
2020-06-20 00:00:00+00:00,0,2.515414295582256e-05
2020-06-26 00:00:00+00:00,0,2.929192002435836e-05
2020-06-23 00:00:00+00:00,0,2.365067969852437e-05
2020-06-24 00:00:00+00:00,0,2.1885984779146384e-05
2020-06-19 00:00:00+00:00,0,2.3224952403527117e-05
2020-06-21 00:00:00+00:00,0,2.4563920027907847e-05
2020-06-25 00:00:00+00:00,0,2.590288765228858e-05
2020-06-22 00:00:00+00:00,0,2.0845683684456164e-05
2021-06-17 00:00:00+00:00,0,2.0989368306345568e-05
2021-06-18 00:00:00+00:00,0,2.113305292823497e-05
2021-06-21 00:00:00+00:00,0,3.053520201016605e-05
2021-06-19 00:00:00+00:00,0,2.0918708590518993e-05
2021-06-14 00:00:00+00:00,0,1.1302215170871932e-05
2021-06-20 00:00:00+00:00,0,1.8335239171089292e-05
2021-06-15 00:00:00+00:00,0,2.0336510184885505e-05
2021-06-16 00:00:00+00:00,0,2.233778119868172e-05
2020-08-18 00:00:00+00:00,0,2.4006873404273804e-05
2020-08-19 00:00:00+00:00,0,2.788584197332966e-05
2020-08-15 00:00:00+00:00,0,2.562989417735177e-05
2020-08-20 00:00:00+00:00,0,2.4204038102955867e-05
2020-08-17 00:00:00+00:00,0,3.253205861917443e-05
2020-08-14 00:00:00+00:00,0,1.4073498797578003e-05
2020-08-21 00:00:00+00:00,0,2.407422306305307e-05
2020-08-16 00:00:00+00:00,0,2.2921349985457105e-05
2021-05-04 00:00:00+00:00,0,1.92067212992697e-05
2021-04-28 00:00:00+00:00,0,2.1291169411018596e-05
2021-04-27 00:00:00+00:00,0,2.337561752276749e-05
2021-05-02 00:00:00+00:00,0,2.48795699008042e-05
2021-05-03 00:00:00+00:00,0,2.246407264768398e-05
2021-05-01 00:00:00+00:00,0,2.046108131087914e-05
2021-04-30 00:00:00+00:00,0,2.361487690905051e-05
2021-04-29 00:00:00+00:00,0,2.747080179688055e-05
2021-06-22 00:00:00+00:00,0,2.931272365458426e-05
2021-06-23 00:00:00+00:00,0,3.115464551228797e-05
2021-06-25 00:00:00+00:00,0,2.3336267856523465e-05
